13.9141467,15.4499333,16.9780725,18.49860226,20.01156042,21.51698459,23.01491226,24.50538071,25.98842706,27.46408827,28.93240111,30.3934022,31.84712799,33.29361474,34.73289856,36.16501541,37.59000105,39.0078911,40.418721,41.82252604,43.21934134,44.60920187,45.99214241,47.3681976,48.73740193,50.0997897,51.45539509,52.80425208,54.14639452,55.48185611,56.81067036,58.13287066,59.44849022,60.75756212,62.06011926,63.35619441,64.64582018,65.92902901,67.20585323,68.47632497,69.74047626,70.99833895,72.24994474,73.49532521,74.73451176,75.96753566,77.19442804,78.41521988,79.629942,80.8386251,82.04129972,83.23799627,84.42874501,85.61357606,86.7925194,87.96560486,89.13286216,90.29432084,91.45001033,92.59995991,93.74419874,94.88275582,96.01566003,97.1429401,98.26462464,99.38074212,100.4913209,101.5963891,102.6959749,103.7901062,104.8788108,105.9621163,107.0400504,108.1126403,109.1799135,110.2418971,111.2986181,112.3501034,113.3963798,114.4374739,115.4734123,116.5042213,117.5299273,118.5505563,119.5661344,120.5766876,121.5822415,122.5828218,123.5784541,124.5691638,125.5549762,126.5359165,127.5120096,128.4832806,129.4497542,130.4114552,131.3684081,132.3206374,133.2681674,134.2110224,135.1492265,136.0828037,137.0117779,137.9361728,138.8560121,139.7713194,140.682118,141.5884313,142.4902826,143.3876948,144.2806911,145.1692942,146.053527,146.933412,147.8089719,148.6802291,149.5472059,150.4099245,151.2684071,152.1226757,152.9727521,153.8186582,154.6604157,155.4980462,156.3315711,157.1610119,157.9863898,158.807726,159.6250415,160.4383574,161.2476945,162.0530736,162.8545153,163.6520403,164.445669,165.2354217,166.0213188,166.8033804,167.5816265,168.3560773,169.1267524,169.8936718,170.6568552,171.416322,172.1720918,172.9241841,173.672618,174.4174129,175.1585878,175.8961618,176.6301538,177.3605826,178.087467,178.8108256,179.5306771,180.2470398,180.9599321,181.6693725,182.3753789,183.0779697,183.7771627,184.4729759,185.1654272,185.8545344,186.540315,187.2227867,187.901967,188.5778732,189.2505228,189.9199329,190.5861207,191.2491033,191.9088977,192.5655207,193.2189891,193.8693198,194.5165293,195.1606342,195.8016511,196.4395962,197.074486,197.7063366,198.3351642,198.9609849,199.5838148,200.2036696,200.8205653,201.4345176,202.0455422,202.6536546,203.2588705,203.8612052,204.4606742,205.0572927,205.6510759,206.2420389,206.8301969,207.4155648,207.9981575,208.5779899,209.1550767,209.7294326,210.3010721,210.87001,211.4362605,211.9998382,212.5607572,213.1190319,213.6746765,214.227705,214.7781314,215.3259698,215.871234,216.4139378,216.9540949,217.4917192,218.026824,218.559423,219.0895297,219.6171575,220.1423196,220.6650293,221.1852999,221.7031445,222.218576,222.7316076,223.242252,223.7505223,224.2564312,224.7599913,225.2612154,225.7601161,226.2567059,226.7509972,227.2430024,227.732734,228.2202041,228.7054249,229.1884087,229.6691675,230.1477133,230.624058,231.0982136,231.5701919,232.0400047,232.5076636,232.9731804,233.4365666,233.8978337,234.3569932,234.8140565,235.269035,235.7219399,236.1727824,236.6215738,237.0683251,237.5130475,237.9557518,238.396449,238.83515,239.2718657,239.7066067,240.1393837,240.5702076,240.9990887,241.4260377,241.851065,242.2741811,242.6953962,243.1147209,243.5321652,243.9477394,244.3614537,244.7733181,245.1833426,245.5915374,245.9979122,246.402477,246.8052416,247.2062158,247.6054092,248.0028317,248.3984927,248.7924018,249.1845686,249.5750025,249.9637129,250.3507092,250.7360007,251.1195966,251.5015062,251.8817386,252.2603029,252.6372082,253.0124634,253.3860776,253.7580596,254.1284183,254.4971626,254.8643011,255.2298426,255.5937958,255.9561692,256.3169715,256.6762112,257.0338967,257.3900365,257.744639,258.0977125,258.4492652,258.7993055,259.1478416,259.4948815,259.8404335,260.1845055,260.5271056,260.8682418,261.2079219,261.5461539,261.8829456,262.2183048,262.5522393,262.8847567,263.2158647,263.545571,263.8738832,264.2008087,264.526355,264.8505297,265.1733401,265.4947935,265.8148974,266.133659,266.4510854,266.7671841,267.081962,267.3954263,267.7075841,268.0184424,268.3280082,268.6362885,268.9432902,269.2490202,269.5534852,269.8566922,270.1586478,270.4593588,270.7588318,271.0570736,271.3540906,271.6498895,271.9444767,272.2378589,272.5300424,272.8210336,273.1108389,273.3994646,273.6869171,273.9732026,274.2583273,274.5422975,274.8251192,275.1067987,275.3873419,275.6667549,275.9450437,276.2222144,276.4982727,276.7732247,277.0470762,277.3198331,277.5915011,277.8620859,278.1315934,278.4000292,278.667399,278.9337084,279.1989629,279.4631682,279.7263298,279.9884531,280.2495437,280.5096069,280.7686481,281.0266727,281.283686,281.5396934,281.7947,282.0487111,282.3017319,282.5537675,282.8048232,283.0549039,283.3040148,283.552161,283.7993473,284.0455788,284.2908604,284.5351971,284.7785937,285.0210551,285.2625861,285.5031915,285.7428761,285.9816446,286.2195017,286.456452,286.6925003,286.9276511,287.1619091,287.3952787,287.6277646,287.8593712,288.0901029,288.3199643,288.5489598,288.7770937,289.0043703,289.2307941,289.4563694,289.6811003,289.9049912,290.1280462,290.3502697,290.5716656,290.7922383,291.0119917,291.23093,291.4490572,291.6663775,291.8828946,292.0986128,292.3135359,292.5276678,292.7410124,292.9535737,293.1653555,293.3763616,293.5865957,293.7960618,294.0047635,294.2127046,294.4198887,294.6263196,294.8320009,295.0369362,295.2411292,295.4445833,295.6473023,295.8492895,296.0505486,296.2510829,296.450896,296.6499913,296.8483723,297.0460422,297.2430045,297.4392625,297.6348196,297.8296791,298.0238441,298.2173181,298.4101041,298.6022055,298.7936254,298.984367,299.1744334,299.3638278,299.5525532,299.7406128,299.9280095,300.1147465,300.3008268,300.4862533,300.671029,300.8551569,301.0386399,301.221481,301.4036829,301.5852487,301.766181,301.9464829,302.126157,302.3052062,302.4836333,302.6614409,302.8386319,303.015209,303.1911747,303.3665319,303.5412831,303.7154311,303.8889783,304.0619275,304.2342812,304.4060419,304.5772122,304.7477947,304.9177917,305.0872059,305.2560397,305.4242955,305.5919758,305.7590829,305.9256193,306.0915874,306.2569895,306.421828,306.5861052,306.7498233,306.9129848,307.0755918,307.2376466,307.3991515,307.5601088,307.7205205,307.8803889,308.0397162,308.1985045,308.356756,308.5144728,308.671657,308.8283107,308.9844359,309.1400349,309.2951095,309.4496618,309.6036939,309.7572078,309.9102053,310.0626886,310.2146595,310.36612,310.5170721,310.6675175,310.8174583,310.9668963,311.1158333,311.2642713,311.4122121,311.5596574,311.7066091,311.853069,311.9990389,312.1445205,312.2895155,312.4340259,312.5780531,312.721599,312.8646653,313.0072537,313.1493657,313.2910031,313.4321676,313.5728607,313.713084,313.8528393,313.992128,314.1309517,314.2693121,314.4072107,314.5446489,314.6816285,314.8181507,314.9542173,315.0898296,315.2249892,315.3596974,315.4939559,315.6277659,315.761129,315.8940466,316.0265201,316.1585508,316.2901403,316.4212897,316.5520006,316.6822743,316.812112,316.9415153,317.0704852,317.1990233,317.3271307,317.4548088,317.5820588,317.708882,317.8352797,317.9612531,318.0868035,318.211932,318.3366399,318.4609284,318.5847987,318.708252,318.8312894,318.9539122,319.0761214,319.1979183,319.3193039,319.4402794,319.5608459,319.6810045,319.8007563,319.9201025,320.039044,320.157582,320.2757175,320.3934516,320.5107853,320.6277196,320.7442557,320.8603945,320.976137,321.0914842,321.2064371,321.3209967,321.435164,321.54894,321.6623255,321.7753217,321.8879293,322.0001494,322.1119829,322.2234306,322.3344936,322.4451727,322.5554688,322.6653828,322.7749157,322.8840682,322.9928412,323.1012356,323.2092523,323.3168921,323.4241558,323.5310443,323.6375584,323.743699,323.8494668,323.9548626,324.0598873,324.1645416,324.2688263,324.3727423,324.4762902,324.5794709,324.6822851,324.7847335,324.886817,324.9885362,325.0898919,325.1908848,325.2915157,325.3917853,325.4916942,325.5912433,325.6904331,325.7892644,325.8877379,325.9858543,326.0836142,326.1810183,326.2780673,326.3747619,326.4711027,326.5670904,326.6627256,326.7580089,326.8529411,326.9475227,327.0417543,327.1356367,327.2291703,327.3223559,327.4151941,327.5076853,327.5998304,327.6916297,327.783084,327.8741939,327.9649598,328.0553825,328.1454624,328.2352002,328.3245963,328.4136515,328.5023662,328.5907409,328.6787763,328.766473,328.8538313,328.9408519,329.0275354,329.1138822,329.1998929,329.285568,329.3709081,329.4559136,329.5405851,329.624923,329.708928,329.7926005,329.875941,329.9589501,330.0416281,330.1239757,330.2059933,330.2876814,330.3690404,330.450071,330.5307735,330.6111484,330.6911963,330.7709175,330.8503126,330.9293821,331.0081263,331.0865458,331.164641,331.2424125,331.3198605,331.3969857,331.4737885,331.5502692,331.6264285,331.7022666,331.7777841,331.8529814,331.9278589,332.0024172,332.0766565,332.1505775,332.2241804,332.2974658,332.370434,332.4430856,332.5154209,332.5874403,332.6591443,332.7305334,332.8016079,332.8723683,332.9428149,333.0129483,333.0827688,333.1522768,333.2214728,333.2903572,333.3589304,333.4271928,333.4951449,333.562787,333.6301195,333.6971429,333.7638576,333.830264,333.8963626,333.9621536,334.0276375,334.0928148,334.1576858,334.222251,334.2865107,334.3504654,334.4141155,334.4774613,334.5405033,334.6032419,334.6656776,334.7278106,334.7896414,334.8511704,334.9123981,334.9733248,335.0339509,335.0942768,335.154303,335.2140299,335.2734578,335.3325871,335.3914184,335.4499519,335.5081881,335.5661274,335.6237702,335.6811169,335.738168,335.7949238,335.8513847,335.9075511,335.9634236,336.0190024,336.074288,336.1292808,336.1839812,336.2383897,336.2925066,336.3463324,336.3998674,336.4531122,336.5060671,336.5587325,336.6111089,336.6631967,336.7149963,336.7665081,336.8177326,336.8686702,336.9193213,336.9696863,337.0197657,337.06956,337.1190694,337.1682946,337.2172358,337.2658936,337.3142684,337.3623606,337.4101706,337.457699,337.5049461,337.5519124,337.5985984,337.6450044,337.691131,337.7369786,337.7825476,337.8278385,337.8728518,337.9175879,337.9620472,338.0062303,338.0501376,338.0937696,338.1371267,338.1802094,338.2230182,338.2655535,338.3078158,338.3498056,338.3915234,338.4329697,338.4741448,338.5150494,338.5556839,338.5960488,338.6361446,338.6759718,338.7155308,338.7548222,338.7938464,338.832604,338.8710955,338.9093214,338.9472821,338.9849782,339.0224103,339.0595787,339.0964841,339.1331269,339.1695077,339.205627,339.2414853,339.2770832,339.3124211,339.3474996,339.3823193,339.4168807,339.4511843,339.4852307,339.5190203,339.5525539,339.5858318,339.6188547,339.6516231,339.6841376,339.7163987,339.748407,339.780163,339.8116674,339.8429207,339.8739234,339.9046762,339.9351796,339.9654342,339.9954406,340.0251993,340.054711,340.0839763,340.1129957,340.1417698,340.1702992,340.1985847,340.2266266,340.2544257,340.2819826,340.3092978,340.336372,340.3632058,340.3897999,340.4161548,340.4422711,340.4681496,340.4937908,340.5191954,340.544364,340.5692972,340.5939958,340.6184602,340.6426913,340.6666896,340.6904558,340.7139905,340.7372945,340.7603683,340.7832126,340.8058282,340.8282156,340.8503756,340.8723089,340.894016,340.9154977,340.9367547,340.9577877,340.9785973,340.9991843,341.0195493,341.0396931,341.0596163,341.0793197,341.0988039,341.1180698,341.1371179,341.155949,341.1745638,341.1929631,341.2111476,341.229118,341.246875,341.2644194,341.2817519,341.2988732,341.3157841,341.3324854,341.3489778,341.3652619,341.3813387,341.3972088,341.412873,341.4283321,341.4435868,341.458638,341.4734863,341.4881325,341.5025775,341.5168219,341.5308667,341.5447125,341.5583602,341.5718105,341.5850642,341.5981222,341.6109852,341.6236541,341.6361296,341.6484126,341.6605038,341.672404,341.6841142,341.695635,341.7069674,341.7181121,341.72907,341.7398419,341.7504286,341.7608309,341.7710498,341.781086,341.7909404,341.8006138,341.810107,341.819421,341.8285565,341.8375145,341.8462957,341.8549011,341.8633314,341.8715877,341.8796706,341.8875812,341.8953202,341.9028885,341.9102871,341.9175168,341.9245784,341.9314729,341.9382011,341.944764,341.9511624,341.9573972,341.9634693,341.9693796,341.975129,341.9807185,341.9861488,341.9914209,341.9965358,342.0014943,342.0062974,342.0109459,342.0154408,342.019783,342.0239734,342.0280129,342.0319025,342.0356431,342.0392356,342.0426809,342.0459801,342.0491339,342.0521434,342.0550095,342.0577332,342.0603153,342.0627568,342.0650587,342.0672219,342.0692473,342.071136,342.0728888,342.0745068,342.0759908,342.0773419,342.0785609,342.0796489,342.0806069,342.0814357,342.0821363,342.0827098,342.083157,342.083479,342.0836767,342.0837511,342.0837032,342.0835339,342.0832443,342.0828352,342.0823078,342.0816629,342.0809015,342.0800247,342.0790334,342.0779285,342.0767112,342.0753824,342.073943,342.072394,342.0707365,342.0689715,342.0670998,342.0651226,342.0630408,342.0608554,342.0585675,342.0561779,342.0536877,342.051098,342.0484096,342.0456237,342.0427412,342.039763,342.0366903,342.033524,342.0302651,342.0269146,342.0234736,342.019943,342.0163238,342.012617,342.0088237,342.0049449,342.0009815,341.9969346,341.9928051,341.9885942,341.9843027,341.9799317,341.9754823,341.9709553,341.9663519,341.961673,341.9569196,341.9520928,341.9471935,341.9422228,341.9371816,341.9320711,341.9268921,341.9216457,341.9163329,341.9109547,341.9055121,341.9000061,341.8944377,341.888808,341.8831178,341.8773684,341.8715605,341.8656953,341.8597737,341.8537967,341.8477654,341.8416807,341.8355437,341.8293553,341.8231165,341.8168284,341.8104918,341.8041079,341.7976776,341.7912019,341.7846818,341.7781183,341.7715123,341.7648649,341.758177,341.7514497,341.7446839,341.7378805,341.7310407,341.7241653,341.7172553,341.7103118,341.7033356,341.6963278,341.6892893,341.6822211,341.6751241,341.6679994,341.6608479,341.6536706,341.6464684,341.6392423,341.6319932,341.6247221,341.6174299,341.6101176,341.6027862,341.5954366,341.5880697,341.5806865,341.5732879,341.5658749,341.5584484,341.5510093,341.5435586,341.5360971,341.5286259,341.5211458,341.5136577,341.5061626,341.4986615,341.4911551,341.4836444,341.4761304,341.4686139,341.4610958,341.453577,341.4460585,341.438541,341.4310256,341.4235131,341.4160043,341.4085002,341.4010016,341.3935094,341.3860245,341.3785477,341.37108,341.3636221,341.3561749,341.3487394,341.3413162,341.3339063,341.3265105,341.3191297,341.3117647,341.3044163,341.2970854,341.2897727,341.2824791,341.2752055,341.2679525,341.2607211,341.2535121,341.2463261,341.2391641,341.2320269,341.2249151,341.2178297,341.2107713,341.2037408,341.1967389,341.1897664,341.1828241,341.1759127,341.1690329,341.1621855,341.1553714,341.1485911,341.1418454,341.1351351,341.1284609,341.1218235,341.1152236,341.1086619,341.1021392,341.0956561,341.0892134,341.0828117,341.0764517,341.0701341,341.0638595,341.0576287,341.0514423,341.045301,341.0392054,341.0331561,341.0271539,341.0211993,341.015293,341.0094356,341.0036277,340.99787,340.992163,340.9865074,340.9809038,340.9753527,340.9698548,340.9644105,340.9590206,340.9536856,340.948406,340.9431824,340.9380153,340.9329053,340.927853,340.9228588,340.9179233,340.913047,340.9082305,340.9034742,340.8987786,340.8941443,340.8895717,340.8850613,340.8806136,340.8762291,340.8719082,340.8676514,340.8634591,340.8593318,340.8552699,340.8512738,340.8473441,340.843481,340.839685,340.8359566,340.832296,340.8287037,340.8251801,340.8217256,340.8183405,340.8150252,340.81178,340.8086053,340.8055015,340.8024688,340.7995076,340.7966182,340.793801,340.7910562,340.7883841,340.7857851,340.7832593,340.7808072,340.7784288,340.7761247,340.7738948,340.7717396,340.7696593,340.767654,340.765724,340.7638696,340.7620909,340.7603881,340.7587615,340.7572112,340.7557374,340.7543402,340.7530199,340.7517765,340.7506103,340.7495213,340.7485098,340.7475758,340.7467194,340.7459407,340.7452399,340.7446171,340.7440722,340.7436055,340.7432169,340.7429066,340.7426745,340.7425208,340.7424454,340.7424484,340.7425298,340.7426896,340.7429279,340.7432445,340.7436396,340.744113,340.7446648,340.7452949,340.7460033,340.7467899,340.7476546,340.7485974,340.7496182,340.7507169,340.7518934,340.7531477,340.7544795,340.7558888,340.7573755,340.7589394,340.7605803,340.7622982,340.7640928,340.7659639,340.7679115,340.7699353,340.7720351,340.7742107,340.7764619,340.7787884,340.7811901,340.7836667,340.786218,340.7888437,340.7915435,340.7943171,340.7971644,340.8000849,340.8030785,340.8061447,340.8092833,340.812494,340.8157763,340.8191301,340.8225549,340.8260504,340.8296161,340.8332518,340.8369571,340.8407316,340.8445748,340.8484863,340.8524658,340.8565128,340.8606269,340.8648077,340.8690547,340.8733674,340.8777453,340.8821881,340.8866952,340.8912661,340.8959003,340.9005974,340.9053568,340.910178,340.9150604,340.9200035,340.9250068,340.9300697,340.9351917,340.9403721,340.9456105,340.9509061,340.9562585,340.9616669,340.9671309,340.9726497,340.9782228,340.9838495,340.9895292,340.9952611,341.0010448,341.0068794,341.0127644,341.018699,341.0246825,341.0307143,341.0367937,341.0429199,341.0490922,341.0553098,341.0615722,341.0678784,341.0742278,341.0806196,341.0870531,341.0935274,341.1000418,341.1065956,341.1131878,341.1198178,341.1264846,341.1331876,341.1399258,341.1466985,341.1535048,341.1603439,341.1672149,341.174117,341.1810493,341.1880109,341.195001,341.2020187,341.2090631,341.2161334,341.2232285,341.2303477,341.2374899,341.2446544,341.2518401,341.2590462,341.2662716,341.2735155,341.280777,341.2880549,341.2953485,341.3026568,341.3099787,341.3173133,341.3246597,341.3320168,341.3393836,341.3467592,341.3541426,341.3615327,341.3689286,341.3763292,341.3837336,341.3911406,341.3985493,341.4059587,341.4133676,341.4207752,341.4281802,341.4355818,341.4429787,341.4503701,341.4577547,341.4651317,341.4724997,341.479858,341.4872052,341.4945405,341.5018626,341.5091705,341.5164632,341.5237395,341.5309984,341.5382387,341.5454594,341.5526594,341.5598375,341.5669927,341.5741238,341.5812299,341.5883096,341.595362,341.602386,341.6093804,341.616344,341.6232759,341.6301749,341.6370398,341.6438696,341.6506631,341.6574193,341.6641369,341.6708149,341.6774522,341.6840476,341.6906,341.6971084,341.7035716,341.7099884,341.7163578,341.7226786,341.7289498,341.7351702,341.7413387,341.7474542,341.7535156,341.7595218,341.7654716,341.7713641,341.777198,341.7829724,341.788686,341.7943378,341.7999267,341.8054517,341.8109116,341.8163054,341.8216319,341.8268902,341.8320791,341.8371977,341.8422447,341.8472193,341.8521203,341.8569466,341.8616973,341.8663713,341.8709677,341.8754852,341.879923,341.8842801,341.8885554,341.8927479,341.8968566,341.9008807,341.9048189,341.9086706,341.9124345,341.9161098,341.9196956,341.9231909,341.9265948,341.9299063,341.9331246,341.9362487,341.9392777,341.9422108,341.9450471,341.9477856,341.9504257,341.9529663,341.9554068,341.9577461,341.9599836,341.9621185,341.9641499,341.966077,341.9678992,341.9696156,341.9712255,341.9727282,341.9741229,341.975409,341.9765857,341.9776525,341.9786085,341.9794533,341.9801861,341.9808063,341.9813133,341.9817066,341.9819856,341.9821496,341.9821982,341.9821309,341.9819471,341.9816464,341.9812282,341.9806921,341.9800378,341.9792647,341.9783725,341.9773607,341.9762291,341.9749773,341.9736049,341.9721117,341.9704973,341.9687616,341.9669042,341.9649249,341.9628236,341.9606001,341.9582542,341.9557858,341.9531947,341.950481,341.9476444,341.9446851,341.9416029,341.9383979,341.9350701,341.9316196,341.9280465,341.9243508,341.9205328,341.9165925,341.9125302,341.908346,341.9040403,341.8996133,341.8950653,341.8903966,341.8856076,341.8806987,341.8756703,341.8705229,341.8652569,341.8598728,341.8543712,341.8487527,341.8430179,341.8371673,341.8312017,341.8251219,341.8189284,341.8126221,341.8062038,341.7996744,341.7930347,341.7862856,341.7794281,341.7724632,341.7653919,341.7582152,341.7509343,341.7435502,341.7360643,341.7284776,341.7207914,341.7130071,341.7051259,341.6971493,341.6890786,341.6809154,341.672661,341.6643172,341.6558853,341.6473672,341.6387643,341.6300786,341.6213117,341.6124655,341.6035417,341.5945424,341.5854694,341.5763247,341.5671105,341.5578287,341.5484816,341.5390713,341.5296001,341.5200702,341.5104841,341.500844,341.4911525,341.481412,341.4716251,341.4617944,341.4519226,341.4420123,341.4320664,341.4220877,341.412079,341.4020433,341.3919836,341.3819029,341.3718043,341.3616911,341.3515665,341.3414336,341.331296,341.321157,341.31102,341.3008887,341.2907666,341.2806573,341.2705647,341.2604924,341.2504444,341.2404246,341.2304369,341.2204854,341.2105743,341.2007077,341.1908899,341.1811252,341.1714181,341.1617729,341.1521943,341.1426868,341.1332552,341.1239041,341.1146385,341.1054633,341.0963833,341.0874038,341.0785297,341.0697664,341.0611192,341.0525933,341.0441943,341.0359276,341.027799,341.019814,341.0119784,341.0042982,340.9967791,340.9894274,340.982249,340.9752502,340.9684372,340.9618164,340.9553943,340.9491773,340.9431722,340.9373857,340.9318245,340.9264955,340.9214058,340.9165624,340.9119725,340.9076434,340.9035825,340.8997971,340.896295,340.8930836,340.8901708,340.8875645,340.8852725,340.883303,340.8816641,340.880364,340.8794111,340.8788138,340.8785808,340.8787207,340.8792423,340.8801544,340.881466,340.8831863,340.8853244,340.8878897,340.8908916,340.8943396,340.8982434,340.9026128,340.9074575,340.9127877,340.9186134,340.9249449,340.9317924,340.9391665,340.9470778,340.9555369,340.9645546,340.974142,340.98431,340.9950699,341.006433,341.0184107,341.0310146,341.0442564,341.0581478,341.072701,341.0879279,341.1038407
