0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,-2.91,341.19
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,-2.52,428.34
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-3.13,523.78
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,-4.93,576.93
