21.6666666666667
41.6666666666667
60
85
111.666666666667
141.666666666667
193.333333333333
233.333333333333
273.333333333333
305
341.666666666667
378.333333333333
405
430
480
516.666666666667
535
556.666666666667
570
576.666666666667
583.333333333333
590
595
595
595
595
595
595
595
