341.666666666667
330
320
298.333333333333
278.333333333333
255
230
203.333333333333
176.666666666667
160
131.666666666667
123.333333333333
113.333333333333
103.333333333333
93.3333333333333
85
76.6666666666667
70
63.3333333333333
58.3333333333333
53.3333333333333
50
46.6666666666667
25
